year,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,statezip,country
2014,866,4,3,527,3008,2,0,0,4,499,0,87,0,31,98053,0
2014,442,3,2,229,1388,1,0,0,3,229,0,98,50,1,98001,0
2014,366,4,2,207,746,2,0,0,3,206,0,107,0,18,98031,0
2014,901,3,2,153,340,2,0,0,3,157,0,111,0,35,98133,0
2014,886,3,2,178,257,2,0,0,3,180,0,114,0,16,98029,0
2014,587,3,2,136,288,3,0,0,3,129,4,107,0,35,98125,0
2014,907,2,2,55,88,2,0,0,3,44,10,106,0,35,98102,0
2014,1213,4,2,240,475,2,0,0,3,239,0,105,0,16,98029,0
2014,515,3,2,246,537,2,0,0,3,245,0,114,0,21,98038,0
2014,913,3,2,109,95,3,0,0,3,113,0,114,0,35,98107,0
2014,866,4,2,245,487,2,0,0,3,244,0,113,3,35,98112,0
2014,578,2,1,83,186,2,0,0,3,87,0,101,0,35,98144,0
2014,912,3,2,335,1693,2,0,0,3,335,0,109,0,32,98059,0
2014,160,3,1,66,85,2,0,0,3,70,0,114,0,35,98108,0
2014,949,5,2,310,1763,1,0,0,4,131,135,68,0,3,98006,0
2014,741,2,2,84,140,3,0,0,3,88,0,100,0,35,98115,0
2014,1460,3,2,352,2256,2,0,0,4,351,0,78,44,33,98074,0
2014,1562,3,2,304,2350,1,0,3,3,304,0,106,0,26,98166,0
2014,743,4,2,275,1789,2,0,0,3,274,0,80,0,5,98011,0
2014,407,2,1,58,305,1,0,0,4,20,37,19,29,35,98108,0
2014,1335,4,4,333,1186,2,0,0,3,333,0,104,47,33,98075,0
2014,459,3,2,211,2412,1,0,0,3,157,41,79,58,1,98001,0
2014,1090,3,2,177,2905,1,0,0,4,115,49,69,0,42,98072,0
2014,588,3,2,314,2890,2,0,0,4,314,0,90,0,1,98092,0
2014,85,3,1,38,2022,1,0,0,4,41,0,68,0,14,98003,0
2014,1150,4,2,313,2826,2,0,0,3,313,0,87,44,33,98075,0
2014,1348,2,2,274,289,2,0,0,5,153,93,1,0,35,98112,0
2014,568,3,1,130,2501,2,0,0,3,134,0,82,0,27,98045,0
2014,1443,4,3,344,3007,2,0,2,4,344,0,79,0,33,98075,0
2014,1537,4,3,506,3018,2,0,0,4,484,0,91,0,16,98027,0
2014,842,3,1,93,2345,1,0,0,4,96,0,55,53,3,98006,0
2014,199,4,2,278,1003,1,0,0,3,105,130,78,0,14,98023,0
2014,981,3,1,57,1431,1,0,0,3,60,0,66,58,31,98052,0
2014,1013,3,2,169,1842,2,0,0,3,171,0,84,0,31,98052,0
2014,845,2,1,55,344,1,0,0,3,36,20,24,55,35,98103,0
2014,455,3,2,224,508,1,0,0,3,95,96,93,0,35,98118,0
2014,47,3,1,95,1621,1,0,0,3,99,0,42,43,34,98188,0
2014,1238,5,2,268,1720,1,0,1,4,140,100,75,0,31,98052,0
2014,174,5,2,242,2344,1,0,0,2,150,72,67,0,14,98003,0
2014,438,3,1,55,1392,1,0,0,4,58,0,68,0,35,98106,0
2014,366,4,2,222,1445,2,0,0,3,221,0,98,50,18,98031,0
2014,272,3,1,104,1456,1,0,0,3,108,0,44,0,35,98125,0
2014,344,3,1,125,1156,1,0,0,4,127,0,59,0,32,98056,0
2014,543,5,3,166,337,2,0,0,3,169,0,98,50,35,98118,0
2014,1550,2,2,245,2120,1,0,0,3,244,0,97,0,23,98040,0
2014,532,2,1,75,47,2,0,0,3,79,0,114,0,16,98029,0
2014,1360,3,2,380,2673,1,0,0,4,161,171,87,0,3,98006,0
2014,920,3,2,166,606,2,0,0,3,169,0,92,0,16,98029,0
2014,471,3,2,300,1951,1,0,0,3,299,0,69,54,32,98058,0
2014,1019,4,2,182,1875,1,0,0,3,95,67,68,41,19,98033,0
2014,1568,3,2,425,2916,2,0,0,3,420,0,91,0,3,98006,0
2014,679,4,2,202,1212,1,0,0,3,81,89,63,57,36,98155,0
2014,571,3,1,142,1005,1,0,0,4,49,72,54,23,35,98106,0
2014,561,4,1,208,2184,1,0,0,3,55,116,64,44,35,98106,0
2014,1162,4,3,413,2946,1,0,0,3,177,181,103,0,7,98014,0
2014,387,4,2,179,1595,2,0,2,4,181,0,94,0,12,98022,0
2014,750,3,2,173,3054,2,0,2,3,175,0,98,50,32,98059,0
2014,1131,2,2,235,404,2,0,0,3,234,0,105,0,16,98029,0
2014,154,3,1,74,1699,1,0,0,4,78,0,68,0,14,98023,0
2014,1349,4,3,521,2935,2,0,0,3,380,180,104,47,32,98058,0
2014,199,3,2,135,317,2,0,0,4,140,0,92,0,18,98031,0
2014,679,4,2,274,495,2,0,0,3,273,0,106,0,21,98038,0
2014,719,2,1,35,487,1,0,0,3,38,0,40,40,35,98117,0
2014,173,2,1,51,1392,1,0,0,3,54,0,39,16,35,98108,0
2014,118,3,2,43,1764,1,0,0,3,47,0,49,42,35,98146,0
2014,859,4,2,177,1174,1,0,0,3,103,58,77,48,35,98146,0
2014,679,3,2,91,902,1,0,0,4,94,0,20,0,35,98144,0
2014,734,4,2,225,1832,1,0,0,3,94,100,98,50,35,98125,0
2014,366,3,1,67,1223,1,0,0,3,72,0,60,56,3,98008,0
2014,786,4,3,382,902,2,0,0,4,380,0,102,0,26,98198,0
2014,118,3,1,57,1486,1,0,0,3,60,0,49,42,35,98146,0
2014,1538,4,2,229,393,1,0,0,3,125,80,27,57,35,98112,0
2014,793,4,2,178,1976,1,0,0,3,180,0,21,15,36,98177,0
2014,623,3,1,72,2491,1,0,0,4,76,0,67,0,42,98072,0
2014,35,3,1,104,1238,1,0,0,4,108,0,68,0,1,98092,0
2014,1254,4,3,398,1750,2,0,0,3,245,130,91,0,3,98007,0
2014,1389,3,2,351,2317,2,0,3,4,295,48,85,0,14,98003,0
2014,1110,2,2,70,238,1,0,1,4,75,0,27,0,35,98119,0
2014,1076,2,2,130,627,1,0,0,3,134,0,106,0,31,98053,0
2014,162,3,1,115,2419,1,0,0,3,118,0,66,13,1,98001,0
2014,215,3,1,66,1998,1,0,0,4,70,0,83,0,24,98354,0
2014,13,1,2,67,1876,1,0,0,4,72,0,62,0,1,98001,0
2014,1556,4,2,352,2748,1,0,0,4,248,84,78,44,3,98007,0
2014,1062,4,2,281,953,2,0,0,3,280,0,99,0,32,98056,0
2014,1052,3,2,181,900,1,0,0,3,127,44,87,44,16,98027,0
2014,51,1,1,32,1436,1,0,0,2,35,0,6,0,35,98118,0
2014,725,3,2,128,917,1,0,0,5,33,77,42,0,35,98126,0
2014,602,3,2,207,2419,1,0,0,3,206,0,61,48,27,98045,0
2014,866,4,3,440,1056,2,0,0,3,313,120,106,0,35,98199,0
2014,106,3,1,91,702,1,0,0,3,94,0,12,38,35,98116,0
2014,1229,4,2,357,2796,2,0,0,3,356,0,91,0,42,98072,0
2014,432,2,1,27,1203,1,0,0,3,29,0,53,0,35,98126,0
2014,581,3,1,145,1843,1,0,0,3,69,58,76,0,42,98072,0
2014,1090,4,2,229,2123,2,0,0,3,229,0,91,0,19,98034,0
2014,482,3,2,211,2296,1,0,0,3,210,0,97,0,1,98002,0
2014,1454,4,2,238,495,3,0,0,5,237,0,79,0,35,98122,0
2014,690,4,1,179,1335,2,0,0,4,181,0,70,0,25,98056,0
2014,237,3,1,128,1853,1,0,0,3,57,54,76,0,4,98010,0
2014,953,2,2,163,6,2,0,0,3,139,19,75,0,3,98004,0
2014,820,3,1,170,1883,1,0,0,5,172,0,62,0,25,98056,0
2014,1500,5,2,389,714,2,0,2,3,323,60,27,51,35,98126,0
2014,1086,3,2,274,2402,1,0,0,3,95,132,87,44,31,98052,0
2014,645,4,1,97,670,1,0,0,4,101,0,28,0,35,98126,0
2014,866,4,5,549,2418,2,0,0,3,496,141,101,0,22,98039,0
2014,866,4,3,348,810,2,0,0,3,348,0,114,0,35,98105,0
2014,432,2,1,28,512,1,0,0,4,31,0,41,42,35,98126,0
2014,1564,5,4,556,3054,2,0,0,3,507,0,92,0,32,98058,0
2014,1033,4,1,304,2527,1,0,2,3,117,143,56,45,6,98166,0
2014,927,2,1,179,389,1,0,0,4,47,105,12,33,35,98122,0
2014,824,4,2,270,2374,2,0,0,3,269,0,97,0,11,98019,0
2014,866,3,2,388,1535,2,1,4,4,214,143,39,35,35,98125,0
2014,866,6,2,503,2081,2,0,3,3,405,111,31,0,35,98105,0
2014,1123,3,1,200,2480,1,0,0,2,200,0,73,0,23,98040,0
2014,1265,4,2,251,1550,2,0,0,5,250,0,65,0,3,98008,0
2014,112,3,1,72,1504,1,0,0,4,76,0,67,0,14,98003,0
2014,34,2,1,11,537,1,0,0,3,12,0,30,41,35,98106,0
2014,1485,3,2,386,1362,1,0,0,4,161,175,41,42,35,98177,0
2014,660,3,1,50,1328,1,0,0,5,53,0,53,0,35,98125,0
2014,345,3,2,178,399,2,0,0,3,180,0,109,0,18,98031,0
2014,998,3,3,264,416,2,0,0,3,157,82,105,0,16,98027,0
2014,734,4,2,215,356,2,0,0,3,214,0,110,0,32,98059,0
2014,525,4,2,330,804,2,0,0,3,330,0,105,0,21,98038,0
2014,1204,3,2,311,400,2,0,0,3,311,0,112,1,16,98029,0
2014,773,4,2,289,820,2,0,0,3,288,0,113,3,27,98045,0
2014,211,2,1,60,307,2,0,0,3,63,0,82,0,19,98034,0
2014,596,4,2,188,2753,1,0,0,3,133,44,62,47,10,98198,0
2014,1327,4,2,342,882,2,0,0,3,342,0,110,0,33,98074,0
2014,1206,4,2,279,739,2,0,0,3,278,0,106,0,35,98103,0
2014,1384,4,3,375,423,2,0,0,3,298,67,107,0,16,98029,0
2014,463,4,2,229,474,2,0,0,3,229,0,114,0,1,98092,0
2014,419,3,3,114,145,2,0,0,3,76,28,113,3,35,98106,0
2014,1515,4,2,346,2065,2,0,0,3,346,0,113,3,19,98033,0
2014,1383,2,2,292,1597,1,0,0,3,291,0,107,0,31,98053,0
2014,649,5,2,185,785,1,0,0,3,94,70,86,0,35,98144,0
2014,998,3,2,185,531,2,0,3,5,88,75,29,0,35,98126,0
2014,335,3,1,182,2463,1,0,0,4,184,0,59,0,14,98003,0
2014,164,3,1,181,1890,1,0,0,4,70,85,69,0,14,98003,0
2014,866,4,3,394,2081,1,0,2,3,230,138,99,0,3,98006,0
2014,1029,3,2,267,1243,2,0,0,3,266,0,90,53,42,98072,0
2014,1310,4,2,320,2557,1,0,0,3,222,75,57,39,36,98177,0
2014,1266,4,2,372,2794,2,0,0,4,371,0,85,0,31,98053,0
2014,909,3,1,214,2857,1,0,0,5,123,70,50,0,32,98058,0
2014,1511,5,4,445,2328,2,0,0,3,438,0,100,0,33,98075,0
2014,805,4,2,186,1057,2,0,0,4,188,0,74,0,19,98034,0
2014,394,3,1,115,1896,1,0,0,3,118,0,52,52,10,98148,0
2014,314,4,1,175,1642,1,0,0,3,69,80,60,56,35,98168,0
2014,1288,3,1,239,2072,2,0,0,3,238,0,35,20,35,98115,0
2014,1036,3,3,224,1501,1,0,0,5,165,48,29,0,35,98108,0
2014,1245,3,1,107,1174,2,0,0,4,111,0,1,0,35,98144,0
2014,1181,3,1,80,402,1,0,0,4,84,0,27,0,35,98103,0
2014,293,4,2,197,1556,2,0,0,3,198,0,44,0,40,98168,0
2014,1038,6,3,443,908,2,0,2,3,341,101,104,47,32,98058,0
2014,39,3,0,4,2841,1,0,0,4,4,0,59,0,37,98288,0
2014,528,3,2,134,390,2,0,0,3,138,0,100,0,38,98065,0
2014,1106,3,2,281,875,2,0,0,3,280,0,101,0,31,98053,0
2014,895,2,1,95,613,1,0,0,3,99,0,108,0,31,98053,0
2014,151,3,1,47,581,1,0,0,3,50,0,43,46,35,98106,0
2014,1235,4,2,412,1414,2,0,0,3,407,0,99,0,38,98065,0
2014,215,3,1,47,1442,1,0,0,4,50,0,60,45,10,98198,0
2014,1181,4,2,268,599,2,0,0,3,267,0,102,0,33,98075,0
2014,349,2,1,27,1025,1,0,0,4,29,0,53,27,36,98133,0
2014,42,4,1,135,1953,1,0,0,4,140,0,66,0,1,98002,0
2014,674,5,3,369,2120,2,0,0,4,261,89,99,0,18,98042,0
2014,320,5,1,155,1734,1,0,0,3,53,77,62,47,32,98058,0
2014,1383,4,1,191,484,1,0,4,4,52,109,58,19,35,98116,0
2014,943,4,2,320,982,1,0,0,3,145,135,85,0,5,98011,0
2014,943,4,1,151,2005,1,0,0,4,155,0,55,53,3,98006,0
2014,293,3,1,74,1362,1,0,0,4,78,0,54,23,35,98126,0
2014,1060,3,2,278,726,2,0,1,3,277,0,98,50,32,98056,0
2014,182,2,1,115,1394,1,0,0,4,118,0,87,0,9,98042,0
2014,1544,4,3,467,1875,2,0,0,3,457,0,108,0,19,98033,0
2014,1212,4,2,208,587,1,0,0,4,166,33,28,0,35,98105,0
2014,866,6,4,464,1011,2,0,3,4,244,184,16,0,35,98119,0
2014,679,3,1,145,967,1,0,0,3,33,88,80,0,35,98116,0
2014,377,3,1,114,1174,1,0,0,3,53,47,69,54,19,98034,0
2014,129,4,1,173,714,1,0,0,5,175,0,20,0,12,98022,0
2014,1080,4,2,295,1921,2,0,0,3,294,0,89,0,33,98074,0
2014,866,4,2,321,810,1,0,3,3,198,96,57,44,35,98199,0
2014,374,3,1,165,2218,1,0,0,4,168,0,66,0,14,98023,0
2014,713,2,1,91,1646,1,0,0,3,54,31,39,16,35,98199,0
2014,129,3,1,161,2721,1,0,0,3,165,0,59,33,14,98023,0
2014,845,5,2,273,1342,1,0,0,5,105,125,67,0,25,98056,0
2014,998,4,1,215,1681,1,0,0,4,67,113,66,0,31,98052,0
2014,1312,4,2,334,1262,2,0,0,3,334,0,104,47,33,98075,0
2014,28,3,1,43,2698,1,0,0,4,47,0,70,0,32,98058,0
2014,1413,3,2,303,2103,2,0,0,3,303,0,10,43,35,98126,0
2014,1124,3,2,229,2379,1,0,0,4,125,80,64,0,23,98040,0
2014,1131,3,1,151,1637,1,0,0,4,155,0,86,0,19,98033,0
2014,1072,3,2,283,1764,1,0,0,5,151,106,75,0,20,98155,0
2014,1087,3,3,170,224,3,0,0,3,172,0,114,0,35,98117,0
2014,362,3,2,115,345,2,0,0,3,118,0,100,0,35,98108,0
2014,650,3,2,158,1103,1,0,0,4,162,0,67,0,42,98072,0
2014,1019,3,2,184,923,2,0,0,3,186,0,102,0,33,98074,0
2014,155,4,2,193,1332,1,0,0,3,75,89,79,58,14,98023,0
2014,943,4,2,408,1909,2,0,0,3,403,0,105,0,32,98058,0
2014,1287,2,2,235,1866,1,0,0,3,234,0,107,0,31,98053,0
2014,1213,3,2,162,855,1,0,0,5,49,85,25,0,35,98103,0
2014,1138,4,2,341,2797,2,0,0,3,341,0,97,0,31,98053,0
2014,1295,4,2,373,2429,2,0,0,3,372,0,97,0,31,98052,0
2014,469,3,1,98,1084,2,0,0,3,103,0,30,41,35,98125,0
2014,284,4,2,145,1443,1,0,0,4,149,0,78,44,10,98198,0
2014,1532,4,3,482,2034,2,0,0,3,471,0,103,0,25,98059,0
2014,774,5,2,313,3048,1,0,0,4,182,101,25,15,32,98058,0
2014,590,3,2,126,331,2,0,0,4,128,0,86,0,19,98033,0
2014,820,4,2,208,1550,1,0,0,4,84,91,76,36,42,98072,0
2014,421,1,1,20,242,1,0,0,3,21,0,108,0,35,98144,0
2014,759,3,2,179,1500,2,0,0,4,181,0,89,0,5,98011,0
2014,482,3,1,135,1226,1,0,0,4,140,0,58,19,32,98056,0
2014,825,4,2,248,2512,2,0,0,3,128,90,79,58,17,98028,0
2014,989,3,2,300,2522,2,0,0,3,299,0,102,0,32,98056,0
2014,690,4,1,171,2122,1,0,0,4,173,0,50,27,36,98177,0
2014,1086,7,2,276,856,1,0,0,4,177,75,1,0,35,98122,0
2014,1324,4,1,208,648,1,0,0,3,96,81,75,0,35,98103,0
2014,366,4,1,169,710,1,0,0,4,77,68,26,37,35,98108,0
2014,866,5,5,509,2558,2,0,1,5,431,98,52,42,23,98040,0
2014,534,3,1,128,700,1,0,0,3,61,50,78,0,35,98133,0
2014,998,4,1,111,419,1,0,0,4,115,0,24,0,35,98116,0
2014,633,2,1,40,1002,1,0,0,4,43,0,40,45,35,98115,0
2014,860,4,2,395,2196,2,0,0,3,392,0,88,44,14,98023,0
2014,80,2,1,31,2153,1,0,0,3,34,0,52,52,6,98168,0
2014,1282,4,3,469,2908,2,0,0,3,337,132,102,0,1,98092,0
2014,314,3,1,123,1923,1,0,0,4,125,0,57,45,32,98058,0
2014,1239,4,3,406,2842,2,0,0,3,272,119,96,0,27,98045,0
2014,596,2,1,25,473,1,0,0,3,26,0,18,0,35,98126,0
2014,1125,4,1,135,810,1,0,0,4,140,0,46,33,35,98117,0
2014,224,4,1,64,1505,1,0,0,4,68,0,66,0,32,98058,0
2014,1019,2,1,50,1731,1,0,0,4,53,0,60,45,19,98033,0
2014,633,4,2,185,2820,1,0,0,4,187,0,61,45,41,98070,0
2014,1460,4,2,225,571,2,0,0,5,130,74,35,0,35,98103,0
2014,866,5,3,470,2604,2,0,0,4,460,0,85,0,22,98039,0
2014,1125,3,1,349,2980,1,0,0,4,215,109,78,44,1,98001,0
2014,1052,3,1,172,726,1,0,0,3,54,88,9,48,35,98105,0
2014,388,3,2,186,1634,1,0,0,4,92,73,63,0,10,98198,0
2014,683,4,3,373,1865,2,0,0,3,257,100,90,53,14,98023,0
2014,887,3,2,286,3041,1,0,0,4,285,0,64,0,12,98022,0
2014,129,3,1,74,1210,1,0,0,4,78,0,67,0,18,98032,0
2014,1296,2,2,215,861,1,0,0,3,214,0,110,0,31,98053,0
2014,1308,3,2,310,776,2,0,0,3,310,0,108,0,31,98052,0
2014,1180,4,2,390,1769,2,0,0,3,388,0,114,0,32,98059,0
2014,953,3,2,164,350,2,0,0,3,167,0,110,0,16,98027,0
2014,1308,4,2,292,902,2,0,0,4,207,65,10,0,35,98116,0
2014,866,5,4,536,2509,2,0,0,3,457,158,106,0,23,98040,0
2014,1081,4,3,414,602,2,0,0,3,299,106,113,3,35,98103,0
2014,863,4,2,272,703,2,0,0,3,271,0,105,0,35,98108,0
2014,1326,4,2,365,1540,3,0,0,3,364,0,114,0,35,98126,0
2014,866,5,3,527,1985,2,0,2,3,437,149,107,0,3,98006,0
2014,734,4,2,273,748,2,0,0,3,272,0,109,0,32,98059,0
2014,580,3,2,101,168,3,0,0,3,105,0,107,0,35,98103,0
2014,750,3,1,84,150,3,0,0,3,88,0,107,0,35,98115,0
2014,539,4,2,248,702,2,0,0,3,247,0,105,0,21,98038,0
2014,1445,4,2,373,2632,2,0,0,3,372,0,94,0,33,98075,0
2014,866,5,4,544,3034,2,0,0,3,502,0,99,0,13,98024,0
2014,907,2,1,80,2944,1,0,0,3,84,0,62,47,33,98075,0
2014,989,2,2,322,2370,1,0,2,4,151,133,80,0,41,98070,0
2014,1090,2,2,251,3001,1,0,0,4,183,50,12,33,13,98024,0
2014,1344,6,2,328,702,1,0,0,3,261,54,16,30,35,98103,0
2014,1270,2,1,182,312,1,0,0,5,53,103,19,4,35,98103,0
2014,1106,4,2,278,2815,1,0,0,5,136,111,76,0,33,98075,0
2014,513,4,1,70,1474,1,0,0,3,75,0,59,33,35,98125,0
2014,679,3,1,117,1025,1,0,0,4,120,0,53,27,6,98166,0
2014,1143,4,2,171,794,1,0,0,4,42,101,42,26,35,98199,0
2014,743,4,2,129,1276,1,0,0,4,132,0,68,0,19,98034,0
2014,899,4,1,125,1335,1,0,0,4,127,0,67,0,19,98034,0
2014,1372,3,2,224,487,2,0,0,3,154,57,14,44,35,98122,0
2014,513,4,2,307,1795,2,0,0,3,307,0,93,0,14,98003,0
2014,301,2,1,14,979,1,0,0,5,15,0,42,0,35,98126,0
2014,336,3,2,153,1384,2,0,0,3,157,0,83,53,14,98023,0
2014,525,3,2,210,501,2,0,0,4,209,0,89,0,18,98042,0
2014,258,3,1,132,1722,1,0,0,3,76,41,93,0,21,98038,0
2014,1447,6,2,282,426,2,0,0,5,162,95,22,10,35,98126,0
2014,716,4,2,292,1028,2,0,0,3,291,0,98,50,32,98058,0
2014,1284,3,2,310,1479,2,0,0,3,310,0,104,47,16,98029,0
2014,1265,4,2,371,1669,2,0,2,3,370,0,99,0,38,98065,0
2014,265,3,2,126,902,2,0,0,4,128,0,91,0,21,98038,0
2014,1413,4,3,427,2991,2,0,0,3,422,0,98,50,7,98014,0
2014,1175,3,2,239,2077,1,0,0,3,126,86,56,45,3,98005,0
2014,1420,5,2,238,2321,1,0,0,4,237,0,66,0,3,98004,0
2014,737,3,2,161,94,3,0,0,3,140,16,107,0,35,98103,0
2014,1070,2,3,349,2970,2,0,0,3,349,0,93,0,42,98077,0
2014,1121,3,1,139,1051,1,0,0,3,89,35,54,49,35,98117,0
2014,234,4,2,124,545,1,0,0,3,126,0,55,49,35,98108,0
2014,581,3,1,43,1459,1,0,0,3,47,0,62,47,31,98052,0
2014,786,4,2,156,1559,1,0,0,4,75,62,58,19,3,98008,0
2014,762,4,2,117,1547,1,0,0,4,120,0,65,0,3,98008,0
2014,1035,4,2,260,537,2,0,0,3,259,0,98,50,33,98074,0
2014,518,3,1,70,1487,1,0,0,3,75,0,62,47,36,98155,0
2014,489,2,1,75,1278,1,0,0,3,79,0,82,0,19,98034,0
2014,364,3,2,174,1399,2,0,0,3,176,0,90,53,1,98001,0
2014,713,3,2,182,849,2,0,0,3,184,0,109,0,38,98065,0
2014,1021,4,2,275,758,2,0,0,3,274,0,90,53,16,98029,0
2014,787,3,2,115,1981,1,0,0,4,118,0,75,0,31,98052,0
2014,650,3,2,327,2647,1,0,0,3,126,153,67,55,42,98072,0
2014,760,4,2,199,2627,2,0,0,3,199,0,94,0,7,98014,0
2014,866,5,3,359,1034,1,0,4,4,266,79,39,33,35,98115,0
2014,568,4,2,348,2971,1,0,0,4,229,98,65,0,1,98092,0
2014,836,3,2,169,1424,1,0,0,3,84,63,81,57,31,98052,0
2014,1052,4,2,212,2802,1,0,0,3,123,69,80,0,33,98075,0
2014,928,3,1,110,1419,1,0,0,4,114,0,56,0,3,98007,0
2014,943,3,2,197,1121,2,0,0,4,198,0,91,0,16,98029,0
2014,177,4,2,191,875,2,0,0,3,192,0,97,0,21,98038,0
2014,299,4,2,181,960,2,0,0,3,183,0,90,53,14,98023,0
2014,113,2,1,35,1084,1,0,0,4,38,0,45,0,35,98178,0
2014,208,3,1,42,1769,1,0,0,4,46,0,54,23,3,98006,0
2014,907,3,2,146,191,2,0,0,3,81,48,102,0,35,98199,0
2014,1175,3,2,287,2015,2,0,0,3,286,0,89,0,33,98074,0
2014,1199,3,2,292,160,2,0,0,3,89,149,103,0,35,98102,0
2014,107,1,1,9,7,1,0,0,4,9,0,26,37,35,98122,0
2014,750,4,2,216,1464,1,0,0,3,61,117,66,2,3,98006,0
2014,1229,4,2,292,1643,2,0,0,3,291,0,104,47,31,98052,0
2014,581,6,2,355,868,2,0,0,3,354,0,112,1,18,98032,0
2014,339,3,1,129,1870,1,0,0,3,132,0,64,44,35,98178,0
2014,160,3,1,104,1117,1,0,0,4,108,0,57,45,18,98031,0
2014,1420,4,3,342,1074,2,0,4,3,342,0,113,3,36,98177,0
2014,4,4,2,281,2486,2,0,0,4,280,0,53,27,43,98004,0
2014,866,3,2,220,2128,1,0,0,3,131,69,56,45,35,98199,0
2014,866,4,1,208,1725,1,0,0,3,57,114,59,33,40,98168,0
2014,866,4,1,64,796,1,0,0,3,68,0,69,58,9,98042,0
2014,82,4,2,361,2580,1,0,0,4,217,118,68,0,22,98039,0
2014,866,3,2,72,1360,1,0,0,4,76,0,92,0,18,98031,0
2014,0,2,1,25,2482,1,0,0,1,26,0,42,0,40,98168,0
2014,179,4,2,222,1768,2,0,0,3,221,0,87,44,1,98001,0
2014,14,3,1,93,3078,1,0,0,3,96,0,53,0,11,98019,0
2014,1302,4,2,307,889,1,0,0,3,149,123,63,52,35,98115,0
2014,744,3,3,334,513,2,0,0,3,205,103,54,48,35,98199,0
2014,304,3,2,185,2090,1,0,0,4,76,84,67,0,20,98155,0
2014,69,3,2,130,1174,1,0,0,4,134,0,52,0,36,98155,0
2014,902,3,2,233,275,2,0,0,3,177,41,106,0,16,98027,0
2014,761,3,2,135,414,2,0,0,3,140,0,113,3,32,98056,0
2014,455,3,3,147,184,3,0,0,3,151,0,114,0,35,98103,0
2014,343,3,1,176,2356,1,0,0,5,178,0,66,0,18,98042,0
2014,47,2,1,5,2635,1,0,0,2,5,0,51,0,34,98168,0
2014,288,3,2,162,3040,2,0,2,3,166,0,88,44,27,98045,0
2014,971,4,3,321,2767,1,0,3,5,118,153,64,0,3,98008,0
2014,163,3,2,254,2976,1,0,0,3,253,0,74,0,32,98059,0
2014,180,3,2,333,230,2,0,0,3,333,0,111,0,33,98075,0
2014,503,3,1,139,2738,1,0,0,4,143,0,11,21,3,98006,0
2014,1524,3,2,324,2986,1,0,0,3,323,0,106,0,33,98075,0
2014,234,3,1,161,2514,1,0,0,3,74,66,59,33,3,98006,0
2014,184,3,1,170,1494,1,0,0,3,172,0,42,43,17,98028,0
2014,278,4,2,248,1145,2,0,0,4,247,0,97,0,18,98031,0
2014,1149,4,2,273,1918,1,0,0,3,90,134,64,44,3,98007,0
2014,1040,3,2,413,2154,2,0,0,3,408,0,82,0,33,98074,0
2014,1005,3,2,120,211,3,0,0,3,123,0,104,47,35,98125,0
2014,9,4,1,134,3022,1,0,3,4,138,0,66,0,12,98022,0
2014,366,3,2,124,1145,1,0,2,3,82,29,73,57,35,98125,0
2014,979,3,2,141,1913,1,0,0,4,145,0,77,0,33,98075,0
2014,290,4,2,171,182,2,0,0,3,108,47,104,47,35,98106,0
2014,36,3,1,53,702,1,0,0,3,56,0,59,33,35,98146,0
2014,437,3,1,81,661,1,0,0,4,85,0,51,43,35,98126,0
2014,25,4,1,126,1174,1,0,0,3,108,11,48,38,35,98178,0
2014,1049,4,2,210,440,2,0,0,3,209,0,100,0,35,98117,0
2014,753,3,1,215,563,1,0,0,3,78,104,56,45,35,98136,0
2014,92,5,3,525,2033,2,0,3,4,410,164,12,33,35,98144,0
2014,245,4,1,253,1324,1,0,0,3,121,103,79,58,16,98027,0
2014,1234,4,3,516,2775,2,0,0,3,493,0,88,44,3,98006,0
2014,70,2,1,38,1819,1,0,0,4,41,0,81,0,32,98058,0
2014,90,3,1,222,702,1,0,0,3,221,0,32,0,35,98199,0
2014,1154,4,2,381,2966,2,0,0,3,379,0,113,3,42,98077,0
2014,278,4,2,173,1063,1,0,0,4,81,69,83,0,18,98031,0
2014,414,3,1,85,2042,1,0,0,4,89,0,69,0,32,98059,0
2014,3,3,2,120,1353,1,0,0,4,123,0,90,0,9,98042,0
2014,269,4,1,90,748,1,0,0,3,74,14,45,54,35,98126,0
2014,487,4,2,186,1247,2,0,0,3,188,0,88,44,14,98023,0
2014,189,4,2,153,1518,1,0,0,4,157,0,73,0,14,98023,0
2014,3,3,2,98,2985,1,0,0,5,103,0,64,0,9,98042,0
2014,412,4,3,448,2799,1,0,0,3,198,190,89,0,1,98092,0
2014,251,4,2,184,1892,2,0,0,3,186,0,101,0,18,98030,0
2014,443,4,2,153,1812,1,0,0,3,68,65,61,48,1,98092,0
2014,1205,4,2,298,2282,2,0,0,4,297,0,90,0,33,98075,0
2014,713,3,2,174,801,2,0,0,3,176,0,103,0,5,98011,0
2014,19,2,1,19,541,1,0,0,4,20,0,42,26,32,98056,0
2014,485,3,2,219,1347,2,0,0,3,218,0,86,0,33,98074,0
2014,72,3,1,110,1673,1,0,0,4,114,0,53,27,6,98166,0
2014,5,2,1,25,1061,1,0,0,4,26,0,48,0,1,98002,0
2014,309,3,1,72,704,1,0,0,3,76,0,46,0,36,98155,0
2014,775,3,2,89,437,1,0,0,3,40,41,93,0,35,98118,0
